Time,n_MM,psi_o_MM,psi_y_MM,n_y_MM,n_m_MM,n_o_MM,mu_o_MM,mu_m_MM,mu_y_MM,s_o_MM,s_m_MM,s_y_MM,h_m_MM,h_y_MM,a_MM,a_o_MM,a_m_MM,a_y_MM,z_o_MM,z_m_MM,z_y_MM,c_o_MM,c_m_MM,c_y_MM,y_MM,k_MM,w_MM,inv_MM,b_MM,gov_MM,e_MM,t_MM,f_MM,nx_MM,tilde_R_MM,g_MM,q_MM,tilde_s_m_MM,tilde_s_y_MM,tilde_s_o_MM,Omega_m_MM,Omega_y_MM,eta_o_MM,eta_m_MM,eta_y_MM,walras_MM,gamma_MM,phi_MM,R_star,fy_target_MM,repl,pen_bar_MM,alpha,delta,beta,sigma,b_y,g_y,x,omega,nu,Lambda_MM,w_indiv_MM,t_indiv_MM,e_indiv_MM,c_y_indiv_MM,c_m_indiv_MM,c_o_indiv_MM,a_y_indiv_MM,a_m_indiv_MM,a_o_indiv_MM
24,0.00455862150400134,0.263589490932852,0.144857640509516,-0.0115497710817086,0.00444019484259628,0.0140943830810683,0.0825190866929973,0.0397030003802741,0.0341230108864453,0.788758257266741,2.49340323815132,0.335101936589412,3.17279109922868,0.423259064331817,3.55346188653372,1.01559147926661,2.6640998112994,-0.126229404032291,1.8803860430584,8.27948084529716,0.654463874810682,0.155167738881086,0.328720231084131,0.0223322779217428,1.12017568529376,2.876421967754,0.75051770914682,0.332036876308287,0.672105411176257,0.28004392132344,0.0791314323560401,0.370984174680455,0.00493450760346186,-0.000219560785647527,1.0300146739343,1.00958141461152,1.02023933783551,0.710001801044471,0.102849185656809,0.18714901329872,1.0829946342731,1.07075841433423,0.285803397276771,0.749719540089135,-0.0355229373659066,0.00209420056072115,0.91833833570578,0.0277400572874319,1.03047177549436,-5.98150354257575e-05,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.05706451454454,0.522511596639201,0.422825805817815,0.217136166700065,0.462985066517517,0.829113315352689,-1.22732526491263,3.75224373710079,5.42664618618943
25,0.00413965228263206,0.266129455709005,0.142553533039517,-0.0119976557770392,0.00397152810190327,0.0136458603699126,0.0817416969971535,0.0393433305993482,0.0338120035040299,0.806981865561955,2.54065660819787,0.336842992615244,3.19326408765321,0.420237423536413,3.57724928537115,1.02769080439268,2.67467200517121,-0.125113524192738,1.91076059235188,8.35747662104987,0.654082739847512,0.156188813351511,0.328810965613596,0.0221158478885922,1.12307719066603,2.89862838238597,0.752461717746243,0.333347483683431,0.67384631439962,0.280769297666508,0.0801008909542682,0.372534672160221,0.00477458858555943,-0.000258339565942142,1.02928842060534,1.00916035054405,1.01994536353955,0.709882924680167,0.101196318957583,0.18892075636225,1.08291580716311,1.07078863275777,0.287285207825356,0.747689577046267,-0.0349747848716233,0.00210312202833715,0.918801411482651,0.027233575994396,1.02973439907283,-6.46398167588939e-05,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.05998002147362,0.52478325539111,0.42399200858945,0.218543995635475,0.463190413773847,0.8267424731882,-1.23634461689441,3.76776495416659,5.4397982740558
26,0.00375339103346624,0.268694046948662,0.140329611231361,-0.012144670691829,0.00351070660790342,0.0131811685273167,0.0810002041550564,0.0390004570250533,0.0335157912162798,0.825204209867422,2.58661688123966,0.338355198304167,3.21298833780194,0.417209862620707,3.60076938705682,1.0398784322522,2.68484950961466,-0.123958554810043,1.94124872807762,8.43308950454218,0.653509390398358,0.157241543267951,0.328894344748384,0.0219028842835268,1.12589157270998,2.9206308342274,0.754347353715686,0.334550792774895,0.675534943625987,0.281472893177495,0.0810754573099524,0.374087784853219,0.00460360920343464,-0.000264707818544821,1.02857504474589,1.00877215798863,1.01963068330191,0.709711291357349,0.0995935096026838,0.190695199039967,1.08283825283785,1.07081357825888,0.288793399540799,0.74563217496313,-0.0344255745039284,0.00209382227627178,0.919241924059257,0.0267794408931817,1.02900620891199,-6.96186048674734e-05,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.06289326787089,0.527098539094344,0.425157307148358,0.219922807931016,0.463419912792089,0.824570015708659,-1.24464491014084,3.78301647770009,5.45309183182036
27,0.00342124843666741,0.271291024828405,0.138231766058187,-0.0119293234819466,0.00306592224627211,0.0127607407269186,0.0802315852525662,0.0386511496460019,0.0332160858928017,0.843978088534712,2.63307976851873,0.340016671642213,3.23296248948407,0.414465295052906,3.62391851938275,1.05214646668329,2.69455368685574,-0.122781634156281,1.97231329020527,8.50895325128064,0.653403850972459,0.158241821866374,0.328880825387088,0.0217035184336211,1.12856013138361,2.94233222588581,0.75613528802702,0.335759658897563,0.677136078830167,0.282140032845903,0.0820530868791085,0.375611769062036,0.00445021466676893,-0.00024212125688378,1.02787428501064,1.00843835467885,1.01927329542913,0.709459972173276,0.0980699049011041,0.192470122925619,1.08272237571884,1.07080577293669,0.290333919224263,0.743546984415091,-0.0338809036393547,0.0020763952099474,0.919718113679894,0.0263918849197974,1.02828977974283,-7.47464862887293e-05,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.06578992146768,0.529433349018171,0.426315968587073,0.221306612415984,0.463565018868694,0.822163042559735,-1.25198076086744,3.79803483289065,5.46654436901824
28,0.00315483063857174,0.273938063152878,0.136299546592446,-0.0113687524053578,0.00264635321163742,0.0124293651064222,0.0793828083196516,0.038275160453266,0.0328966977831689,0.863887757085115,2.68191318397532,0.342199759530952,3.25405958505341,0.412257078153557,3.64666349436772,1.06453388844452,2.70373416570937,-0.121604559786171,2.00450984939405,8.58768688471753,0.654379192423965,0.159123621127853,0.328695093377697,0.0215269145256268,1.13103539880286,2.96370926176237,0.757793717197913,0.337071477729585,0.678621239281713,0.282758849700714,0.0830354172634464,0.37707857379964,0.00433299332364085,-0.000201143722076959,1.02718273833495,1.00817060479176,1.01885805185434,0.709100362300358,0.0966500578700782,0.194249579829564,1.08253724011052,1.07074436442196,0.291919967413302,0.741426833016716,-0.0333468004300185,0.00206058606345606,0.92027740388392,0.0260748304887665,1.02758425868362,-8.00184004227955e-05,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.06866920042121,0.53177038660138,0.427467680168484,0.222730487699908,0.46353818281998,0.81917099263468,-1.25819438152472,3.81290760723675,5.48023779190953
29,0.0029559268645432,0.276660050215075,0.134556896438133,-0.0105544281411848,0.00225990931848918,0.012218870387005,0.0784097373676765,0.037854795123882,0.0325431847889461,0.885560058136893,2.73513070785605,0.345258357634978,3.27705293750895,0.41078076587176,3.66904882165865,1.07712363059788,2.71237657307118,-0.120451382010407,2.03849398513034,8.67200460910805,0.656967558137685,0.159837777977119,0.32827695773295,0.0213798166413546,1.13328750859368,2.98481175798792,0.759302630757764,0.33856587168534,0.679972505156206,0.283321877148419,0.0840274815815527,0.378470063696696,0.00426455851451562,-0.000148068282496672,1.02649559274257,1.00797070649887,1.01837839743185,0.70860827059338,0.0953481296814378,0.196043599725182,1.08226010230819,1.07061489138031,0.293570263834639,0.739258784744727,-0.0328290485793654,0.00205327569099083,0.920957365095394,0.0258213455483032,1.0268864694467,-8.54291445269075e-05,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.07154074016372,0.534103367689696,0.428616296065488,0.224229009135108,0.463270005948498,0.815317501827058,-1.26327996587705,3.8277517856232,5.49430653236224
30,0.00281698608686277,0.279485392203665,0.133007124014383,-0.00962823456913831,0.00191137928762641,0.0121432226150122,0.0772844108250309,0.0373778214955223,0.0321452305256404,0.909581024280631,2.7945985346467,0.349472577184355,3.30249991357465,0.410141122101747,3.69118848194319,1.09003111373996,2.72050234783107,-0.119344979627828,2.07493531262211,8.76431465433583,0.661533878685163,0.160360153110611,0.327590988617294,0.0212651590268898,1.13530856161804,3.00575344854428,0.760656736284089,0.34029625096297,0.681185136970826,0.283827140404511,0.0850369785090874,0.379779605950205,0.00424989642809178,-9.07255626965733e-05,1.02580693756862,1.0078310710173,1.01783619008013,0.707968352765154,0.0941648344944935,0.197866812740352,1.08187985062923,1.0704113259531,0.295306273052931,0.737026126174904,-0.0323323992278352,0.00205959505846438,0.92177961579659,0.025615833925825,1.02619159299488,-9.09733788498816e-05,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.07442194741212,0.536435851216905,0.429768778964848,0.22582909151859,0.462719819802399,0.810444919437002,-1.26740497414465,3.84268920666501,5.50891328689028
31,0.00272394392287827,0.282442665392395,0.13163286560284,-0.008747338041591,0.00160142480287662,0.0121995065702596,0.0759962494582023,0.0368381972076178,0.0316973250033143,0.936457794362959,2.86189518279848,0.355027001881042,3.33071654018331,0.410346583287259,3.71324871418514,1.10338995322609,2.728162522655,-0.118303761695945,2.11446593974288,8.86654948476291,0.668251611997109,0.160691480996458,0.326627698397268,0.0211817885247527,1.13711215609923,3.02669400923934,0.761865144586482,0.342286678116432,0.682267293659536,0.284278039024807,0.0860732888426275,0.381012685315335,0.0042874112862596,-3.57526223946111e-05,1.02511078522695,1.00773756364249,1.01723982732335,0.707175803612268,0.0930875775144737,0.199736618873258,1.08139656104184,1.07013540416493,0.297149487727405,0.734710420077533,-0.0318599078049382,0.00208222366190425,0.922749393264223,0.025437966527183,1.02549405188752,-9.66456319018046e-05,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.07733485887789,0.538780715303203,0.430933943551157,0.227546887461534,0.461876236048868,0.804516877791069,-1.27088667311759,3.85782786786466,5.52422464869218
32,0.00266322322457002,0.285560160199684,0.130402990934984,-0.00802904016712702,0.00132657312056783,0.012378835312493,0.0745422041056153,0.0362326948916839,0.0311962144007406,0.966701061576782,2.93854378772983,0.362055012004791,3.36194662086329,0.411350680057334,3.73543053154689,1.11734389046651,2.7354263372854,-0.117339696205029,2.15774096109555,8.98054485807012,0.677191816963701,0.160842767087667,0.3253893417109,0.0211258211066038,1.13872491895922,3.04782095082157,0.76294569570268,0.344548122719708,0.683234951375535,0.284681229739806,0.0871467580354066,0.382184466183383,0.00437462934978745,1.60564682453199e-05,1.0244017530607,1.00767653934069,1.01659780005492,0.706233067716953,0.09209490432748,0.201672027955567,1.08081401531523,1.06979101158722,0.299120511284686,0.732292118453031,-0.0314126297377172,0.00212158012629441,0.923865295882224,0.0252696875553287,1.02478829193447,-0.000102440305853734,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.0803029914318,0.541159121051744,0.43212119657272,0.229391856811997,0.460739317634602,0.797546237414265,-1.27411714102857,3.8732628962394,5.54040092616458
33,0.00262630417735504,0.288867130001821,0.129282321345636,-0.00752258318814913,0.0010805981869968,0.0126737535676198,0.0729192904194501,0.0355582547232727,0.0306388660458005,1.00090889523933,3.02624061167001,0.370690248868012,3.39649181145917,0.413096832655933,3.75795290277048,1.13204317743087,2.74236778265973,-0.116458057320123,2.2055077878766,9.10837418494739,0.688421477632529,0.160824062846812,0.323877889257202,0.021092453428707,1.14017647531878,3.06933608551177,0.763918238463585,0.347093625996852,0.68410588519127,0.285044118829696,0.0882683476404091,0.383314328364862,0.00451093206743322,6.66861807083696e-05,1.02367470689174,1.00763943569824,1.01591369950937,0.705144298472808,0.0911626917902043,0.203693009736988,1.08013419719052,1.06938008969759,0.301239320108046,0.729750439562766,-0.0309897596708123,0.00217763877880541,0.925126527152989,0.025099630839705,1.02406893205102,-0.000108351682062078,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.08335023075145,0.543597004464248,0.433340092300579,0.231371551393499,0.459307250953673,0.789541393955891,-1.27747497395241,3.88908736637184,5.5575946317087
34,0.00260946194079647,0.292393757606988,0.128239579067729,-0.00721606520394458,0.000856464269127111,0.0130753970209387,0.0711275967759524,0.0348131918997916,0.0300234523814158,1.03973943666839,3.12672466987779,0.381068751828359,3.43464410227859,0.415532270464033,3.78102964560086,1.14763703867945,2.74905094301596,-0.11565833609455,2.25857426323621,9.25213673570043,0.702019742497431,0.160646959391336,0.322096411479723,0.0210770562995897,1.14149347113698,3.09143932968016,0.764800625661778,0.349934002436776,0.684896082682189,0.285373367784245,0.0894491715029691,0.384421234710149,0.00469423323850737,0.000114797754856452,1.02292435443674,1.0076225092505,1.01518608908173,0.703911399362699,0.0902693015552484,0.205819299082053,1.07935868322196,1.06890348047889,0.303525004098209,0.727064107049277,-0.0305891111474856,0.00225087599045424,0.926530416981699,0.0249235546085797,1.02333059896469,-0.000114373926712208,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.0865012647248,0.546121621354893,0.434600505889921,0.233490853883363,0.457580899771392,0.780524275944076,-1.28125879010776,3.90539341386554,5.57594474278103
35,0.00261156761992224,0.296168729712735,0.127252429905172,-0.00705476661329052,0.00064791581354573,0.0135668577252508,0.0691780302921893,0.0340002796522159,0.0293518413424245,1.08379595650272,3.24137676010779,0.393291686963669,3.47650958958197,0.418600340084337,3.80483747275,1.16425899112515,2.75551413170626,-0.114935650081416,2.31768854242593,9.41337273256173,0.71803193642974,0.160333128044753,0.320057305099008,0.021075559463149,1.1426969164919,3.11430325928702,0.765606934049576,0.353061298326169,0.685618149895142,0.285674229122976,0.0906995332466898,0.385521880116285,0.00491606356783787,0.000154180723092444,1.0221457209564,1.00762462545802,1.01441121537872,0.702532762874224,0.0893990011637388,0.208068235962037,1.07849310435267,1.06836400908203,0.305994408291888,0.724213360340523,-0.0302077686324109,0.00234121571275642,0.928065716371874,0.0247432155126363,1.02256811257318,-0.000120501096575729,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.08978110987636,0.548760001653198,0.435912443950543,0.23574714693454,0.455576340368212,0.77057955196009,-1.28564803392943,3.92225712069685,5.59556332922234
36,0.00263321654868876,0.300218077681371,0.126308627807401,-0.00696962590278627,0.000450485981034365,0.0141290811084063,0.0670863080035268,0.0331243932230114,0.028627673448731,1.13368788122976,3.37146931622393,0.407466998381274,3.52209152875372,0.422258968503138,3.82950320358751,1.18202145316555,2.76176448659547,-0.114282736173506,2.38358706819368,9.59338562336121,0.736528323009339,0.159906055957225,0.317775077295641,0.0210850922984325,1.14379941554083,3.13805816424012,0.766345608412354,0.356454437306952,0.686279649324496,0.285949853885207,0.0920283221588472,0.386630822904807,0.00516539002289623,0.000182541561383488,1.02133529360609,1.00764638263143,1.01358503460203,0.701003350412124,0.0885427712789463,0.210453878308929,1.07754439521127,1.06776496298009,0.30866182643539,0.721180879018826,-0.0298427054542158,0.00244635723598534,0.929717738883829,0.0245635841493747,1.02177720289295,-0.000126727144875729,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.09321247603426,0.551539194038808,0.437284990413706,0.238134542141287,0.453314634100991,0.759815201516489,-1.29070656500538,3.93973079439893,5.61653442865252
37,0.00267612192582066,0.304566516630942,0.125403488549652,-0.00690624207102486,0.000261725561480297,0.0147497839781774,0.0648625764118118,0.0321882397911998,0.0278528399510079,1.19021128769275,3.51881928998285,0.423792658054447,3.57149419541195,0.426503787728677,3.85511745656572,1.20102377682951,2.76778567053421,-0.113691990798003,2.45717014034019,9.79409472992849,0.757708796808428,0.15937838555514,0.315254669027645,0.0211043418233068,1.14480432727973,3.16280008902854,0.767018899277419,0.360099117439569,0.686882596367838,0.286201081819932,0.0934433097372092,0.387759804249262,0.00543477116934264,0.00020376106221704,1.02049098891699,1.00768950253545,1.01270380047557,0.699315367718994,0.0876965867083446,0.212988045572661,1.07651587013489,1.0671071316483,0.311540125651766,0.71795106158855,-0.0294911872403165,0.00256297055191808,0.931476983775476,0.0243894076021833,1.02095481379292,-0.000133045927254214,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.09681401937334,0.554484889291144,0.438725607749338,0.240651804311314,0.450804720702669,0.748297328737958,-1.29642435430369,3.95785048963258,5.63892576036519
38,0.00274036720923202,0.309238444726489,0.124534501173193,-0.00684939260734097,8.06977099303552e-05,0.0154215341259922,0.0625124022115327,0.0311925060309536,0.0270275176510427,1.25440996773637,3.68600703739322,0.442570892222767,3.62491997152637,0.431351833386703,3.88175426384445,1.22136066755652,2.77355013269271,-0.113156536404789,2.53957371265996,10.0182635876273,0.781898977595082,0.158754852635093,0.312494746315166,0.0211327883904011,1.1457102923407,3.18860819157553,0.767625895868267,0.363990392887395,0.687426175404418,0.286427573085174,0.0949517752680323,0.388917595568053,0.00571989686450241,0.000221180449583373,1.0196112529851,1.00775406904528,1.01176594995151,0.6974605029756,0.0868578958260708,0.215681601198329,1.07540881612512,1.06639017949266,0.314641418422627,0.71450945734831,-0.0291508757709368,0.00268875857788458,0.933337658733039,0.0242217599825236,1.02009873964651,-0.000139451207835854,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.10060124206793,0.557619526709829,0.440240496827172,0.243303020288664,0.448046513002469,0.736061174217224,-1.30277777660399,3.97664114435129,5.66279488269111
39,0.00282214620804996,0.314257198587995,0.123695937293714,-0.00682605972007,-9.30997653614263e-05,0.0161347874921154,0.060044167943653,0.0301387767568584,0.0261525226013303,1.32751137511565,3.8761414585723,0.464158140667098,3.68251853656372,0.436802783980089,3.90948027995582,1.24312305798258,2.77902720984222,-0.112669987868974,2.63211692659993,10.2691316914841,0.809460367301492,0.158043269519443,0.30949906587669,0.0211694305232783,1.14651758072752,3.21555382173948,0.768166779087441,0.368119674913174,0.687910548436514,0.286629395181881,0.0965607760177529,0.390112199716587,0.00601590977983115,0.000234386147955896,1.01869479023569,1.00783625693909,1.01077410464432,0.695432956086451,0.0860222313280519,0.218544812585496,1.07422712820224,1.06561589741272,0.317976551599149,0.710843132773308,-0.0288196843724568,0.00282235856510251,0.935291022991515,0.0240568202924213,1.01920731062019,-0.000145936665382032,0.4,0,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.10458782886894,0.560963060928178,0.441835131547576,0.246092553011641,0.445045152329846,0.723161843329571,-1.309777555517,3.99611089109321,5.68818377922497
