Time,n_MM,psi_o_MM,psi_y_MM,n_y_MM,n_m_MM,n_o_MM,mu_o_MM,mu_m_MM,mu_y_MM,s_o_MM,s_m_MM,s_y_MM,h_m_MM,h_y_MM,a_MM,a_o_MM,a_m_MM,a_y_MM,z_o_MM,z_m_MM,z_y_MM,c_o_MM,c_m_MM,c_y_MM,y_MM,k_MM,w_MM,inv_MM,b_MM,gov_MM,e_MM,t_MM,f_MM,nx_MM,tilde_R_MM,g_MM,q_MM,tilde_s_m_MM,tilde_s_y_MM,tilde_s_o_MM,Omega_m_MM,Omega_y_MM,eta_o_MM,eta_m_MM,eta_y_MM,walras_MM,gamma_MM,phi_MM,R_star,fy_target_MM,b_y,alpha,delta,beta,sigma,g_y,repl,x,omega,nu,Lambda_MM,w_indiv_MM,t_indiv_MM,e_indiv_MM,c_y_indiv_MM,c_m_indiv_MM,c_o_indiv_MM,a_y_indiv_MM,a_m_indiv_MM,a_o_indiv_MM
0,0.010574708476305,0.239211285055436,0.177873542381526,0.010574708476305,0.010574708476305,0.010574708476305,0.0995025916069475,0.0469251313148666,0.040218438744802,0.567973090510672,1.80575614606082,0.284699664645008,2.82655142578935,0.445640594816501,3.2924499837408,0.893187836539753,2.53557838504298,-0.136316237841931,1.54535169557192,7.1303995274842,0.618915850855393,0.153766498653597,0.334594934154659,0.0248918292358146,1.08527878719674,2.64128271142275,0.727136787421813,0.300705828353482,0.651167272318041,0.271319696799184,0.0695757301321014,0.355055423858212,4.9960036108132e-15,-1.08640895793483e-16,1.0377129724424,1.01562758201869,1.02174555990279,0.705674057500615,0.125520744374379,0.168805198125006,1.08740814996156,1.07226422136408,0.271283646205898,0.770119029162021,-0.0414026753679191,-5.78925579002907e-17,0.906064588921509,0.0374556693326375,1.0377129724424,4.60342878691827e-15,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.03041450892671,0.503143654048672,0.412165803570683,0.19830848964353,0.474149404527837,0.910910921947602,-1.0860056520646,3.59312965822152,5.29123419456738
1,0.010853141779287,0.239505321306997,0.177969941004101,0.0111223897593218,0.010574708476305,0.0118168973602186,0.0981387576375424,0.0464376566641825,0.0398359345245683,0.575746659462562,1.83153859769771,0.289336683687459,2.84458102610705,0.449221070307812,3.29415430990989,0.894356083184287,2.5361756087976,-0.136377382071997,1.55285604132288,7.17352346911079,0.627164037728634,0.152395362873333,0.333121621247159,0.0249836658053605,1.08497985380583,2.64246265450167,0.726936502049909,0.302530468990829,0.650987912283501,0.271244963451459,0.0696420641972993,0.355043117311183,0.000703743124721537,0.000703743124716434,1.03771296155247,1.01590740748818,1.02146411563058,0.705479683906136,0.125554177724367,0.168966138369498,1.08665560424602,1.07178192351859,0.271497932107769,0.769901883820305,-0.0413998159280737,2.83129787499853e-08,0.907306777805423,0.0375530873425437,1.0377129724424,-1.08899230661118e-07,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.03041450892671,0.50326483584242,0.412165803570683,0.198987132552514,0.472191657458815,0.901928423907473,-1.08620345848938,3.59496618634739,5.29310838144679
2,0.0109690016315083,0.240010564124261,0.177990698011931,0.0107118558991979,0.0105939882008201,0.0127258629788918,0.0969622856203138,0.0460037499721038,0.0394903661910775,0.583448226066133,1.85640907970407,0.293759586540593,2.86089599977405,0.45235830527377,3.29734764906648,0.896434180305113,2.53739272338953,-0.13647925462816,1.56151078619155,7.21463911316601,0.63470330317473,0.151407654986612,0.331900454576087,0.0250646659885267,1.08482903940108,2.64526482654922,0.726835456398724,0.304555603121967,0.650897423640648,0.27120725985027,0.0697792751663089,0.35487631212099,0.0011853988766116,0.000466738187066465,1.03756096872604,1.01602384663967,1.02119745728174,0.705217990069712,0.125522242303079,0.169259767627209,1.08606039861659,1.07141518555139,0.271865231002649,0.769525386290458,-0.0413906172931067,0.000226662690550934,0.908344048564192,0.0375003765632448,1.03762585353753,-4.35489466057154e-07,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.03065359453873,0.503215058489801,0.41226143781549,0.199683064360871,0.470635263492468,0.894528316499194,-1.08729140050434,3.59802608430154,5.29620353892657
3,0.0109620488228521,0.240656048704053,0.177855825626742,0.00983235923813774,0.0105981396023862,0.0133160429490999,0.0960092431230111,0.0456410030516156,0.0391973348159393,0.590646339352215,1.87894998775748,0.297558140733788,2.87479707798651,0.454723182915916,3.30180830559721,0.899212579895634,2.53919112832504,-0.136595402623463,1.57068445131785,7.25181926559292,0.640803718894234,0.150800225160264,0.330980304881059,0.0251177978679922,1.08494925637271,2.6493582487816,0.726916001769718,0.306150729488479,0.650969553823628,0.271237314093178,0.0699746930902595,0.354816768412546,0.00148050299197994,0.000270196086658152,1.03736577173678,1.01601685906697,1.02101236065061,0.704964137485113,0.125381978709659,0.169653883805228,1.08562562566878,1.0711610325874,0.272339426371152,0.769030450361525,-0.041369876732677,0.000392688795083083,0.909153961203995,0.0373482080862865,1.03747508046621,-9.79448396452035e-07,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.03113898015141,0.503311799204876,0.412455592060564,0.200330207949233,0.469499492643409,0.888869867154889,-1.08943409594589,3.60187276672448,5.30027700944341
4,0.0108684409243029,0.241378246447015,0.177550906018483,0.00883862157384163,0.0105711651253484,0.0136038427517198,0.0953076402324307,0.0453638847872603,0.0389698764723159,0.59691494388156,1.89775351719973,0.300430689917026,2.88574530961154,0.456151883869497,3.30715949030821,0.902452115591898,2.54140290235719,-0.136695527640887,1.5797173797623,7.28303657232596,0.645023533544639,0.150559135012628,0.33038683077928,0.0251364873990038,1.08532228203657,2.65435444608955,0.727165928964502,0.307303603741372,0.651193369221942,0.271330570509143,0.0702088147237864,0.354913941342721,0.00161167499671687,0.000100245167090603,1.03714481317225,1.01592278312892,1.02088941245905,0.704756821905043,0.125130212251947,0.17011296584301,1.08535066722831,1.07101442929409,0.272878316973734,0.768454896011299,-0.0413332129850323,0.000505409428053862,0.909721143211748,0.0371431654627662,1.03728135216733,-1.74023920005441e-06,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.03179693528739,0.503597737987616,0.412718774114955,0.200882640144428,0.468795505783406,0.885053847991648,-1.09242624287773,3.60607066631505,5.30501664655433
5,0.0107126042348007,0.242118760930935,0.177094628096754,0.00791332886593499,0.0105101812036965,0.0136102842011478,0.0948742811470082,0.0451817814717289,0.0388165964857567,0.601892317729808,1.91173496443122,0.302198537238398,2.89334470383408,0.456591264926844,3.31298353719825,0.905902247670111,2.54383500177323,-0.136753712245092,1.58799203427894,7.30663011293625,0.647156502966065,0.150659601694275,0.330126563729882,0.0251204130459151,1.08590678812404,2.65984194855091,0.727557548043104,0.308002442088411,0.651544072874422,0.271476697031009,0.0704621328152581,0.35514642721095,0.00159751577291992,-4.7715423506774e-05,1.03691512870065,1.01576616725597,1.02082069882462,0.704615674944489,0.124783650905437,0.170600674150074,1.08523266333346,1.07097036067771,0.273440008867652,0.767838105147817,-0.0412781140154691,0.00056878595805118,0.910038399128697,0.0369151999134656,1.03706378717099,-2.71711106819253e-06,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.03255941347093,0.504028564563127,0.413023765388372,0.201311733257041,0.46852003931915,0.883112581148083,-1.09592651964259,3.61024469399384,5.31007425488371
6,0.0105078894247479,0.242824121940486,0.176514223796303,0.0071074107756266,0.0104189256193508,0.013362564149072,0.0947134781878544,0.0450983421986244,0.0387411020213844,0.605318684449051,1.92028429110589,0.302794454916621,2.8973672699355,0.456053957777061,3.31887855874796,0.909320985464939,2.54630909579364,-0.136751522510614,1.59499063705602,7.32158094416029,0.64716892808425,0.15106710989794,0.330191162028798,0.0250720379011813,1.08665565103033,2.6654268786253,0.728059286190319,0.308247841672257,0.651993390618196,0.271663912757582,0.0707161427559125,0.355488411486787,0.00145828950446588,-0.000172468221698373,1.03669274747906,1.01556042887187,1.02080852897219,0.704553641493349,0.124363739151057,0.171082619355594,1.08526620298208,1.07102366115634,0.273984410542731,0.767219725141194,-0.0412041356839256,0.000586054994267547,0.910107451228965,0.0366776098873912,1.03684014318146,-3.90909994627172e-06,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.03336246285968,0.504558333888256,0.41334498514387,0.201602477316381,0.468652977690862,0.883006762855017,-1.09960928679146,3.61407413975828,5.31509856986069
7,0.010260271525641,0.243447627787879,0.175830908335098,0.00639179702907633,0.0103028447592606,0.0128970257916536,0.0948139636751304,0.0451104376789773,0.0387412318572462,0.60707796403804,1.92337642002625,0.302254774363116,2.89784546150758,0.454596150158919,3.32450763530976,0.912494492777629,2.54869114152699,-0.136677998994857,1.60035378708146,7.32774247894235,0.645167510111318,0.151735885104531,0.330557670231739,0.0249945845841405,1.08752672614978,2.67077157812141,0.728642906520351,0.308064154280617,0.652516035689867,0.271881681537445,0.070954554838738,0.355914692170143,0.001220021498484,-0.000268689085285651,1.03649178009324,1.01531157288327,1.02086079561747,0.704583331987593,0.123887527261148,0.171529140751259,1.08544105014851,1.07116724151346,0.274475078104997,0.766637174881512,-0.0411122529865087,0.000561439496591159,0.909941850662359,0.0364310878505116,1.0366264206554,-5.31502948517986e-06,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.0341472377226,0.5051420832879,0.413658895089038,0.201752227497876,0.469153406310725,0.884607037847692,-1.1032426105878,3.61730263237602,5.31976367852778
8,0.00997164061495977,0.243952608452026,0.175052598445924,0.005694713389087,0.0101661816670195,0.0122615579660308,0.0951457024994561,0.0452071611912173,0.0388083369674198,0.607232420146438,1.92163511006094,0.300713567048992,2.8951426157724,0.452308824983367,3.32964030923523,0.91525645206183,2.5509120614046,-0.136528204231209,1.60393140788578,7.32599308341283,0.641385284429692,0.152607180165985,0.33118735036831,0.0248910966285411,1.0884889484295,2.67563036496337,0.729287595447763,0.307508681719904,0.653093369057698,0.272122237107374,0.0711646444884752,0.356403541254341,0.00091657521416115,-0.000329050200515563,1.03632319343721,1.01502149881803,1.02098644673436,0.704719049048505,0.123362900710281,0.171918050241214,1.08573983885715,1.07139035001749,0.274881478810266,0.766122410960386,-0.0410038897706527,0.000501452639898288,0.909570066464692,0.0361674882949308,1.03643600623483,-6.933512202202e-06,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.03486289526646,0.505738480796778,0.413945158106585,0.201771330645005,0.469956574631368,0.887673981596845,-1.1067201196237,3.61975749747192,5.32379497544123
9,0.00964422973730842,0.244319033608416,0.174171557511962,0.00492712978535659,0.0100105196891849,0.0115275900127214,0.0956455235240618,0.0453648205431264,0.0389234015271079,0.606117530436553,1.91659244904517,0.298438432965454,2.8901543293859,0.449345732557833,3.33420308232486,0.917517498556923,2.55298745071387,-0.136301866945933,1.60589216126571,7.31870363687302,0.636247204224291,0.153596396309619,0.33201167729451,0.0247649056469371,1.08952331625633,2.67989283324216,0.72998062189174,0.306693617692277,0.653713989753797,0.272380829064082,0.0713392640373841,0.35693835232531,0.000596259328905058,-0.000339737877466293,1.03619352201729,1.01469245088599,1.0211897418893,0.70497471485529,0.122786544092897,0.172238741051813,1.08612989643596,1.07167321127711,0.275183447415667,0.765696446093432,-0.0408798935090991,0.000415628126370355,0.909048669378773,0.0358730265609918,1.03627856833053,-8.76295085029818e-06,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.03547064385364,0.506313694383463,0.414188257541454,0.201690713179456,0.470955440384357,0.891764508795462,-1.11007169354657,3.62138867808602,5.32701001501697
10,0.00928597473829198,0.244553329598292,0.173167025720249,0.00401010756946008,0.00983431150239222,0.010802717959024,0.0962007210196016,0.0455413671262081,0.0390527749724386,0.604439757218298,1.910927615644,0.295869109783005,2.88451424205108,0.445963200833988,3.33833521297773,0.919304103376045,2.55503372971653,-0.136002620114846,1.60684382327619,7.31018238869455,0.630450533499869,0.154579534281013,0.332915700040428,0.0246208429977209,1.09062027426894,2.68363579130212,0.730715583760191,0.305812171597716,0.654372164561365,0.272655068567236,0.0714795715991658,0.357506685002702,0.000327257114239561,-0.000281799323921785,1.03610233251877,1.01433240461198,1.02146232123494,0.705357721816242,0.12214469875573,0.172497579428028,1.08655384245286,1.07198084865097,0.27537800871874,0.765361644863329,-0.0407396535820689,0.000318756108750881,0.908477493310056,0.0355327581835557,1.03615812372771,-1.08015399943936e-05,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.03595035704529,0.506844504490784,0.414380142818118,0.201571114002735,0.471981364552437,0.896125816916225,-1.11345495547727,3.62232332714457,5.32937393338677
11,0.00891340424209582,0.244697220950451,0.172012114002334,0.0028998053403364,0.00963340514404987,0.0102274576400443,0.0966487729714087,0.0456767545486102,0.0391486149371657,0.603270217949056,1.90834138183236,0.293598331436297,2.88056194600405,0.4425252234497,3.34242311646159,0.92079049943785,2.55727011811889,-0.135637501095151,1.60786099987207,7.30651860452206,0.624952061646321,0.155397792682401,0.333738056904943,0.0244660078554747,1.09177737188013,2.68716409554145,0.731490839159686,0.305140105767313,0.655066423128077,0.272944342970032,0.0715975101972356,0.358097940821492,0.000192597792064882,-0.00014178604215719,1.03603906353236,1.01395797126331,1.02177712774578,0.705861093258997,0.121416658843479,0.172722247897524,1.08692889586613,1.07226240041313,0.275485917658821,0.765094672044099,-0.0405805897029198,0.000232851742121192,0.908000266372334,0.0351355558100036,1.03607036987067,-1.30472677931248e-05,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.03630990026997,0.507320695589178,0.41452396010799,0.201504538903631,0.472809820646237,0.89969760452978,-1.11712430886444,3.62290844833485,5.33104745130548
12,0.00854727950031337,0.244827784930045,0.170681345358392,0.0015931990072886,0.00940242280046677,0.00994101329536634,0.0968113066669111,0.0457053781069834,0.0391587641632084,0.603842882454816,1.91281901726699,0.292249608714131,2.88086153671028,0.439428574322693,3.34707371820205,0.922294869206319,2.5599945842394,-0.13521573524367,1.61031873630884,7.31437273905225,0.620771076465525,0.155897060891269,0.334306171251623,0.0243086286723718,1.09300216677914,2.69100462968925,0.732311451742024,0.304983015373036,0.655801300067484,0.273250541694785,0.0717160762435621,0.35870288132598,0.000267788445312251,7.09359554377337e-05,1.03598133811534,1.01359001589781,1.02209110376615,0.706459590123753,0.12057947328366,0.172960936592586,1.08716505097854,1.07246244678543,0.275552601123861,0.764845593432854,-0.0403981945567145,0.000185812940617436,0.907773935537412,0.0346764723297369,1.03600052682277,-1.54979179842845e-05,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.03659354615561,0.507747203577695,0.414637418462246,0.201598398221448,0.473213437718443,0.901342603494847,-1.12138269940505,3.62369570747982,5.33238826856499
13,0.00820418282506561,0.245044729157131,0.169156969585405,0.000123550798426075,0.0091362690716783,0.010030474310601,0.0965502268930452,0.0455760781265009,0.0390424689202573,0.607239084519774,1.92758890580616,0.292305624674535,2.88746638290946,0.436981951923819,3.35301046482696,0.924225597176431,2.56353123227693,-0.134746364626403,1.61558364144035,7.3392032884886,0.618696658091625,0.155984966680485,0.334492100372105,0.0241554461196737,1.09431752815958,2.69582860590425,0.73319274386692,0.305583719688407,0.65659051689575,0.273579382039896,0.0718660069363374,0.359317410990871,0.000591342026960004,0.000317566843964115,1.03589753751303,1.01324520373919,1.02235622107092,0.707112713051588,0.119613043695121,0.173274243253291,1.08719479252672,1.07253943333711,0.275640534632948,0.764546147183236,-0.0401866818161838,0.000204346415052428,0.907917881137635,0.0341573568881738,1.03592384942469,-1.81510720720046e-05,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.0368824238823,0.50814729301106,0.41475296955292,0.201946588544665,0.47303929656219,0.90022015824053,-1.12651898541981,3.62535022346558,5.33388909871277
14,0.0078905013200933,0.245449659834757,0.16743307528609,-0.00144969998762867,0.00883139391708099,0.0104984641754557,0.0958098134921954,0.0452669930213253,0.0387820112443053,0.614149743782399,1.9544094847877,0.293996351175444,2.9013864025354,0.435321726861888,3.36092730818308,0.926997398639044,2.56816556663076,-0.134235657086728,1.62473271155738,7.38400079797131,0.619092058431417,0.155665336160581,0.334251504810228,0.0240096374808126,1.09576177351655,2.70232153804265,0.734160388256091,0.307046587244876,0.657457064109932,0.273940443379138,0.0720797670246443,0.359948227463309,0.00114870603050163,0.000544039644751052,1.03575370306009,1.01292995382669,1.02253240626084,0.707772821581309,0.118504580121272,0.173722598297419,1.08699450002096,1.07247874253281,0.275815961963394,0.764124103641651,-0.0399400656050456,0.000304224796165907,0.908476273834976,0.0335861670603658,1.03580982523448,-2.10041117135197e-05,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.03728253737665,0.508564636120261,0.41491301495066,0.202605143668222,0.472258180334534,0.896056918824556,-1.13274657358692,3.62851679002446,5.33607836702969
15,0.00760037571209953,0.246122955126546,0.165518164834311,-0.00304731607528397,0.00848661505721804,0.0112530042638976,0.0946392772914682,0.0447939811150794,0.0383894371067915,0.624696651385181,1.99304774237563,0.297225156753291,2.92225693016599,0.434365324723626,3.37133169933458,0.930937319485545,2.57407921771012,-0.133684837861079,1.63829680170288,7.4483953985793,0.621775250475462,0.15504721849384,0.333643259248547,0.0238696068596243,1.09738239815449,2.7110326166185,0.735246206763509,0.309297270556481,0.658429438892695,0.274345599538623,0.0723843876616874,0.360614455842512,0.00186964382339162,0.000694979982763514,1.03552140774312,1.01263837759066,1.0225974352334,0.708395346281588,0.117252297693695,0.174352356024717,1.08659467887943,1.07229885543448,0.276133410342933,0.763520011468996,-0.0396534218119291,0.000484463474612594,0.909399125074044,0.0329763935553646,1.03562858741737,-2.40542213031552e-05,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.03790377876261,0.509058194319599,0.415161511505045,0.203574747183039,0.47098454415301,0.889275155374785,-1.14014684991771,3.63367606975628,5.33940200586432
16,0.00732120742446616,0.247108754955601,0.1634367394834,-0.00457347990533019,0.00810363296686223,0.0121414050167625,0.0931687228363602,0.0442029370817072,0.0379007718080262,0.638461415272513,2.041443705456,0.301615288654509,2.94854706484567,0.433862701448465,3.38444100317375,0.936222275874114,2.58130850233978,-0.133089775040143,1.65619301065923,7.52896878260148,0.626118604123148,0.154305367570123,0.332802474960851,0.0237303890603165,1.09922064493243,2.72225799323836,0.73647783210473,0.312112763446817,0.65953238695946,0.274805161233108,0.0727960480575202,0.361344867103909,0.00265062297592534,0.00073882146130315,1.03518497849741,1.01235781346159,1.02254851469736,0.708945584486601,0.115867754799643,0.175186660713755,1.08606519028778,1.07204208679031,0.27662537938112,0.762698625577027,-0.0393240049581466,0.000725667199913348,0.910566157851596,0.0323466389660253,1.03535793164635,-2.72983907509905e-05,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.03883548782953,0.509693374232078,0.415534195131812,0.204805807287374,0.469433031594177,0.88080546167981,-1.14863514245425,3.64105307773246,5.34414134078306
17,0.00704253828580259,0.248415235588586,0.161227664118734,-0.00593295132466154,0.00768734789667991,0.0130150587840052,0.091545908897976,0.0435476644446395,0.0373587394002535,0.654759473789645,2.09671680720334,0.306691928752605,2.97830519371991,0.433534705866325,3.40018493970547,0.942879158475257,2.5897493280074,-0.132443546777187,1.67792702927888,7.62094855806283,0.631370308325941,0.153607307539089,0.331874393901323,0.0235872204841976,1.10129325884223,2.73601461049629,0.737866483424293,0.315220169013057,0.660775955305337,0.275323314710557,0.0733189105251068,0.36216931865516,0.00339437390384548,0.000684388482316204,1.03474389813774,1.01207775097723,1.02239565798045,0.709399522536968,0.11437482794558,0.176225649517451,1.08548109596529,1.07175353312695,0.277302316624939,0.76164954859064,-0.0389518652155795,0.000996464711687521,0.911845029399608,0.0317176856766636,1.03498781010122,-3.07334184534537e-05,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.04012824929106,0.510529408534085,0.416051299716425,0.206227374570743,0.46782438295767,0.871651249177992,-1.15797810721257,3.65062175224743,5.35040819005116
18,0.00675705892678518,0.250023157216418,0.158936121925602,-0.00707053166757488,0.00724553282374663,0.0137651485507266,0.0898950607649665,0.0428746090729589,0.0368005394596814,0.672853842886391,2.15594707193647,0.312009875080985,3.00970798940403,0.433159562991501,3.41828334224728,0.950822338594405,2.59920050801224,-0.131739504359372,1.7028024294597,7.71953106705301,0.63686698222271,0.153073527865289,0.330971876720258,0.0234370485095964,1.10358852042015,2.75209747847361,0.739404308681499,0.318379913711989,0.662153112252088,0.275897130105037,0.0739472798863886,0.363107929661513,0.0040327515215786,0.000563169174926087,1.03420888536712,1.01179084422142,1.02215679384107,0.709743719924216,0.112803914405806,0.177452365669978,1.08490344929616,1.07147008066357,0.278157848076202,0.760381819695258,-0.03853966777146,0.0012658543330514,0.913127198785826,0.0311055675189061,1.03452005290385,-3.43559144529186e-05,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.04179056175439,0.511604286826636,0.416716224701756,0.207768042740812,0.466325896840057,0.862617566620512,-1.16786288005438,3.66216767411451,5.35818350465231
19,0.00645785486038207,0.251895295641479,0.156603043753883,-0.00799175265496266,0.00678722438512036,0.0143259062800944,0.0883082111513886,0.0422194338263941,0.0362550680969551,0.69206154577971,2.21665928839298,0.317219722787613,3.04120550650169,0.432561112448829,3.43832698336791,0.959893042574635,2.60940777864382,-0.130973837850552,1.73006458653929,7.82054775733195,0.642085864112615,0.152778908809314,0.330179098512012,0.0232788667267246,1.1060759886012,2.77015651023128,0.741070912362803,0.32140528414277,0.663645593160719,0.2765189971503,0.0746689106243715,0.364166997644244,0.00452487997590914,0.000403991363383499,1.03359658891528,1.01149014413468,1.02185532395821,0.709975987922909,0.111184400700898,0.178839611376192,1.0843748255754,1.07121727945071,0.279174449439357,0.758917866527974,-0.0380923159673314,0.00151084189669472,0.91433516830873,0.030517046210752,1.03396514596357,-3.81623037831828e-05,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.04379714943721,0.512928611444512,0.417518859774886,0.209371697648019,0.465056711957227,0.854278913008487,-1.17798753264759,3.67534652302517,5.36734023960432
20,0.00613703507120887,0.253984973707364,0.154256426477394,-0.00875859577537264,0.00632060875077656,0.0146688635206771,0.0868434423699971,0.0416052519788414,0.0357411434574448,0.711792582978839,2.27687104792841,0.322053625946404,3.07165293901616,0.43162156046503,3.45987143938596,0.969899899055016,2.62011701754188,-0.130145477210936,1.75898018886513,7.92068526996656,0.646641412695637,0.152755894653328,0.329542106474765,0.0231117034951398,1.10871801446959,2.78978126426475,0.742841069694623,0.324175599360595,0.665230808681752,0.277179503617397,0.0754681878220555,0.365343228699957,0.00485936643945973,0.000237117185478037,1.03292667771171,1.01116772024656,1.02151864327694,0.710105525848624,0.109538340839259,0.180356133312116,1.08392253880155,1.07101256309864,0.280328305847802,0.75728739158169,-0.0376156974294912,0.00171608968288394,0.915421277588852,0.0299489859933434,1.03333913270106,-4.21488299975283e-05,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.0460995481015,0.514491459932448,0.4184398192406,0.210991907655921,0.464074837441858,0.846968117180551,-1.18812715450855,3.68975725743109,5.37769290815605
21,0.00578594563961928,0.256242592037183,0.151907329407326,-0.00946634108268096,0.00585128529547863,0.0147920831135897,0.0855322477940144,0.0410451965613209,0.0352695602068432,0.73158061976698,2.33522529146758,0.326329719034407,3.10027151788282,0.430248424272787,3.4824965208991,0.980646157694031,2.63110561787481,-0.129255254669745,1.78890734329949,8.01762274763147,0.650257173153573,0.153009266154575,0.329084901589944,0.0229342845161238,1.11148026175017,2.81056478261169,0.744691775372614,0.326625142403452,0.666888157050102,0.277870065437543,0.0763287003161002,0.366627194188926,0.00504358123730178,8.13212604712585e-05,1.03221814253224,1.01081487536782,1.02117427007259,0.710151656987048,0.10787724168709,0.181971101325862,1.08356131617056,1.07086605758059,0.281592860698602,0.75552282739784,-0.0371156880964415,0.00187528038806217,0.916361063218671,0.0293910413482482,1.03266008120872,-4.63115588758807e-05,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.04863766499132,0.516266054696557,0.419455065996528,0.212596133878239,0.463400878322453,0.840843766069074,-1.19816981458114,3.70499116912263,5.38902139157775
22,0.00540024844457167,0.258621003153653,0.149555225384891,-0.0101856683655021,0.00538146588146526,0.014713288650406,0.0843839364649924,0.0405440383491236,0.034844429338049,0.751096209542364,2.39091802437425,0.329937988321786,3.1266485614839,0.428382383762993,3.5058364581491,0.991947424853037,2.64219361310439,-0.128304579808335,1.81933104563378,8.10997486551733,0.652760872365275,0.153522315346133,0.328811131904762,0.0227450800888312,1.11433308658756,2.83213840511464,0.746603168013662,0.328733726415995,0.668599851952533,0.278583271646889,0.0772349041077555,0.368006702663691,0.00509820108192166,-5.0505575859634e-05,1.03148799689984,1.01042724968679,1.02084340779564,0.710138390162882,0.106204906995273,0.183656702841845,1.08329429113669,1.07078044088763,0.282941727799615,0.753655695193714,-0.0365974229933293,0.00198806676080599,0.91714949255685,0.0288341882018332,1.03194578204527,-5.06463823074095e-05,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.05134883334841,0.518218290633861,0.420539533339363,0.214162233481768,0.463024019627137,0.835920023449064,-1.20808523295487,3.72067423716997,5.40109568289075
23,0.00498587740963322,0.261080116454889,0.147200974212982,-0.0109079475356054,0.00491104507697804,0.0144663019485156,0.0833878735710824,0.0400992361130114,0.0344641412425994,0.770166043533562,2.4436293848436,0.332846177613938,3.15074066265149,0.426026106591105,3.52958078958024,1.00364139495956,2.65323443493779,-0.127295040317118,1.84989306223189,8.19721877781136,0.654120961077013,0.154258648772773,0.328702211179987,0.0225437171890883,1.11724475949632,2.85418211104248,0.748553988862534,0.330521425977865,0.670346855697791,0.27931118987408,0.0781730250340008,0.369466073061035,0.00505182283996543,-0.000151063426044465,1.0307501157297,1.01001080679668,1.02053374953363,0.710085512492222,0.104525279213379,0.185389208294399,1.08311192698785,1.07074925578722,0.284351444205717,0.751713756706614,-0.0360652009123311,0.0020586299285706,0.917799752460472,0.0282797045248041,1.03121207173353,-5.51490223447373e-05,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.05417442785911,0.52031208433517,0.421669771143646,0.215677177413392,0.462905108465493,0.832079980231694,-1.21783975393413,3.73649988383175,5.41369912624996
24,0.00455862150400134,0.263589490932852,0.144857640509516,-0.0115497710817086,0.00444019484259628,0.0140943830810683,0.0825190866929974,0.0397030003802741,0.0341230108864453,0.788758257266741,2.49340323815132,0.335101936589412,3.17279109922868,0.423259064331817,3.55346188653372,1.01559147926661,2.6640998112994,-0.126229404032291,1.8803860430584,8.27948084529716,0.654463874810681,0.155167738881086,0.328720231084132,0.0223322779217428,1.12017568529376,2.87642196775401,0.75051770914682,0.33203687630829,0.672105411176257,0.28004392132344,0.0791314323560402,0.370984174680454,0.00493450760345887,-0.00021956078564977,1.0300146739343,1.00958141461152,1.02023933783551,0.710001801044471,0.102849185656809,0.18714901329872,1.0829946342731,1.07075841433423,0.285803397276771,0.749719540089136,-0.0355229373659066,0.00209420056072064,0.91833833570578,0.0277400572874319,1.03047177549436,-5.98150354257575e-05,0.6,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.05706451454454,0.522511596639201,0.422825805817815,0.217136166700065,0.462985066517518,0.829113315352689,-1.22732526491263,3.75224373710079,5.42664618618943
